num,prov,poly_num,X,Y,Path
48015,AB,1,4817230.66,2168665.39714286,14805
48015,AB,1,4815521.86571429,2167766.99428571,14806
48015,AB,1,4816547.92285714,2172067.74857143,14807
48015,AB,1,4812524.33142857,2173729.26285714,14808
48015,AB,1,4812118.16,2175720.48285714,14809
24003,QC,1,7616458.07142857,1241342.98571429,14810
24003,QC,1,7621706.38,1247973.21142857,14811
24003,QC,1,7621809.86,1250461.17142857,14812
24003,QC,1,7625983.09714286,1249157.64571429,14813
24003,QC,1,7625036.93142857,1248115.66857143,14814
24003,QC,1,7624557.61428571,1245482.81714286,14815
24003,QC,1,7622685.84857143,1245606.41142857,14816
24003,QC,1,7620284.43428571,1243773.48571429,14817
24003,QC,1,7619232.40285714,1243876.31428571,14818
24003,QC,1,7618322.08,1242910.05714286,14819
24003,QC,1,7619005.56,1242556.01714286,14820
24003,QC,1,7617279.55428571,1240912.41714286,14821
24003,QC,1,7616458.07142857,1241342.98571429,14822
59042,BC,1,3967342.72,2045042.89142857,14823
59042,BC,1,3964582.96571429,2047284.83714286,14824
59042,BC,1,3968306.8,2054832.25428571,14825
59042,BC,1,3971572.21142857,2067675.14571429,14826
59042,BC,1,3970260.14857143,2075080.60857143,14827
59042,BC,1,3966964.97428571,2083394.89142857,14828
59042,BC,1,3966846.38285714,2088772.53428571,14829
59042,BC,1,3974340.77428571,2091667.21142857,14830
59042,BC,1,3980235.78285714,2089929.50285714,14831
59042,BC,1,3987322.83142857,2089782.68,14832
59042,BC,1,3989349.29142857,2090482.59142857,14833
59042,BC,1,3991054.97142857,2092876.72857143,14834
59042,BC,1,3991254.55428571,2096277.64571429,14835
59042,BC,1,3995214.14857143,2101720.62571429,14836
59042,BC,1,3993697.38571429,2103229.98285714,14837
59042,BC,1,3997028.80285714,2109920.01428571,14838
59042,BC,1,3995081.22857143,2113142.01428571,14839
59042,BC,1,3996542.75714286,2115302.05428571,14840
59042,BC,1,3995085.31714286,2118655.04285714,14841
59042,BC,1,3996892.22571429,2119996.04285714,14842
59042,BC,1,3996731.47428571,2122034.68857143,14843
59042,BC,1,3999960.75714286,2125387.35428571,14844
59042,BC,1,4002161.20571429,2125011.11142857,14845
59042,BC,1,4003395.64285714,2123937.41714286,14846
59042,BC,1,4004969.94857143,2124509.38857143,14847
59042,BC,1,4004567.86,2127826.66571429,14848
59042,BC,1,4005872.42857143,2129473.92571429,14849
59042,BC,1,4007638.05714286,2129487.50571429,14850
59042,BC,1,4007638.17142857,2130510.80285714,14851
59042,BC,1,4002239.42857143,2134711.22285714,14852
59042,BC,1,4005973.91428571,2137275.97142857,14853
59042,BC,1,4005205.01428571,2139511.30571429,14854
59042,BC,1,4005786.52285714,2140772.01714286,14855
59042,BC,1,4007575.52285714,2141701.64571429,14856
59042,BC,1,4009202.82285714,2145314.53428571,14857
59042,BC,1,4011650.68571429,2146389.15714286,14858
59042,BC,1,4012928.03714286,2145468.74285714,14859
59042,BC,1,4014214.48857143,2146077.64857143,14860
59042,BC,1,4016162.19428571,2145631.47142857,14861
59042,BC,1,4017231.94,2142502.86,14862
59042,BC,1,4019626.34285714,2143004.97428571,14863
59042,BC,1,4019785.35714286,2141091.96571429,14864
59042,BC,1,4021214.76857143,2140609.78857143,14865
59042,BC,1,4021731.81142857,2139125.95142857,14866
59042,BC,1,4026061.34857143,2139271.56857143,14867
59042,BC,1,4027362.96285714,2143544.14857143,14868
59042,BC,1,4026564.24571429,2145198.10571429,14869
59042,BC,1,4026830.94,2146745.15714286,14870
59042,BC,1,4029335.52571429,2149094.00571429,14871
59042,BC,1,4028909.99142857,2152134.81428571,14872
59042,BC,1,4029496.46285714,2154002.4,14873
59042,BC,1,4028324.76,2153098.76571429,14874
59042,BC,1,4026833.42571429,2153313.91428571,14875
59042,BC,1,4028379.09714286,2156461.91428571,14876
59042,BC,1,4034314.53428571,2156458.52285714,14877
59042,BC,1,4035055.48857143,2154776.78571429,14878
59042,BC,1,4036659.77142857,2155056.59428571,14879
59042,BC,1,4039298.04571429,2153374.86571429,14880
59042,BC,1,4042417.50285714,2153138.61714286,14881
59042,BC,1,4043233.05142857,2151002.32285714,14882
59042,BC,1,4045847.75714286,2150951.32,14883
59042,BC,1,4047980.55428571,2154357.39714286,14884
59042,BC,1,4048493.86285714,2158719.28571429,14885
59042,BC,1,4049233.71428571,2158843.2,14886
59042,BC,1,4051404.50285714,2162509.94285714,14887
59042,BC,1,4055310.20285714,2165849.50571429,14888
59042,BC,1,4055095.32285714,2168018.20285714,14889
59042,BC,1,4053602.70285714,2170094.00857143,14890
59042,BC,1,4049988.2,2169581.31142857,14891
59042,BC,1,4049675.52571429,2170916.72857143,14892
59042,BC,1,4050463.72285714,2172740.73714286,14893
59042,BC,1,4049417.72571429,2175443.90285714,14894
59042,BC,1,4056107.74285714,2177999.15428571,14895
59042,BC,1,4056639.01428571,2182761.66571429,14896
59042,BC,1,4058409.94285714,2181336.48857143,14897
59042,BC,1,4062882.92285714,2180175.18857143,14898
59042,BC,1,4061318.28285714,2175656.28285714,14899
59042,BC,1,4061665.21428571,2174347.49428571,14900
59042,BC,1,4063828.14857143,2174260.79714286,14901
59042,BC,1,4065902.41428571,2172385.32,14902
59042,BC,1,4066581.96,2169639.06,14903
59042,BC,1,4072098.16,2169768.97142857,14904
59042,BC,1,4073874.15714286,2166030.12857143,14905
59042,BC,1,4077491.48285714,2166464.74285714,14906
59042,BC,1,4079432.9,2163195.44571429,14907
59042,BC,1,4083087.26285714,2163740.43428571,14908
59042,BC,1,4081462.68285714,2159661.95714286,14909
59042,BC,1,4082177.19714286,2155532.44,14910
59042,BC,1,4085122.83714286,2154113.38285714,14911
59042,BC,1,4087020.93714286,2151870.92857143,14912
59042,BC,1,4086961.97142857,2143579.73714286,14913
59042,BC,1,4088231.72571429,2142471.24571429,14914
59042,BC,1,4086753.15142857,2141193.88285714,14915
59042,BC,1,4089186.31142857,2138941.45714286,14916
59042,BC,1,4089845.63714286,2134180.03714286,14917
59042,BC,1,4091266.83428571,2131329.22571429,14918
59042,BC,1,4092422.54571429,2131561.13428571,14919
59042,BC,1,4092514.01142857,2133380.63714286,14920
59042,BC,1,4094107.25714286,2132797.12571429,14921
59042,BC,1,4094246.46285714,2128722.16571429,14922
59042,BC,1,4095502.69142857,2125300.89714286,14923
59042,BC,1,4096445.33142857,2125511.92857143,14924
59042,BC,1,4099756.58,2129799.23714286,14925
59042,BC,1,4104495.18571429,2129266.88571429,14926
59042,BC,1,4107999.16,2131063.20857143,14927
59042,BC,1,4111614.24,2130040.33142857,14928
59042,BC,1,4112266.59142857,2131213.30857143,14929
59042,BC,1,4113461.96857143,2129166.55714286,14930
59042,BC,1,4114963.28285714,2128621.73142857,14931
59042,BC,1,4115876.58857143,2126572.90571429,14932
59042,BC,1,4117922.10571429,2126563.17428571,14933
59042,BC,1,4120999.79428571,2125033.98,14934
59042,BC,1,4121313.85714286,2122558.10571429,14935
59042,BC,1,4119481.21428571,2119210.28857143,14936
59042,BC,1,4124367.00857143,2112495.76,14937
59042,BC,1,4125984.77714286,2111666.41142857,14938
59042,BC,1,4128551.60857143,2114161.82,14939
59042,BC,1,4129574.08285714,2114198.45142857,14940
59042,BC,1,4130570.61428571,2115861.40571429,14941
59042,BC,1,4131266.28285714,2115480.86857143,14942
59042,BC,1,4131813.85714286,2116560.93714286,14943
59042,BC,1,4132415.49714286,2116246.77428571,14944
59042,BC,1,4130469.66285714,2113347.30571429,14945
59042,BC,1,4131580.28857143,2111826.05428571,14946
59042,BC,1,4127155.44571429,2110398.57142857,14947
59042,BC,1,4133207.08857143,2100554.55142857,14948
59042,BC,1,4133279.16857143,2096498.30857143,14949
59042,BC,1,4131594.40857143,2095821.13714286,14950
59042,BC,1,4129937.27428571,2092684.57714286,14951
59042,BC,1,4127209.24857143,2092261.03142857,14952
59042,BC,1,4123149.35714286,2093742.59714286,14953
59042,BC,1,4121393.85142857,2093082.96,14954
59042,BC,1,4121031.52857143,2097244.48,14955
59042,BC,1,4118497.58285714,2100343.0,14956
59042,BC,1,4117859.98857143,2100233.17142857,14957
59042,BC,1,4117419.42571429,2097867.95142857,14958
59042,BC,1,4115273.86857143,2098311.88285714,14959
59042,BC,1,4113880.17142857,2096004.39428571,14960
59042,BC,1,4116441.64285714,2094679.05428571,14961
59042,BC,1,4115812.29428571,2091011.09714286,14962
59042,BC,1,4116625.55714286,2087685.89142857,14963
59042,BC,1,4118429.14571429,2086441.62857143,14964
59042,BC,1,4119957.90857143,2082981.56857143,14965
59042,BC,1,4119279.56285714,2080320.73142857,14966
59042,BC,1,4116948.83142857,2078314.32571429,14967
59042,BC,1,4118071.14857143,2076368.48571429,14968
59042,BC,1,4116657.15428571,2074645.3,14969
59042,BC,1,4121629.25714286,2070998.08285714,14970
59042,BC,1,4120007.57142857,2069453.91428571,14971
59042,BC,1,4118179.04,2069811.89142857,14972
59042,BC,1,4116764.94857143,2069115.19142857,14973
59042,BC,1,4116179.72,2067570.96857143,14974
59042,BC,1,4117214.63142857,2067213.21428571,14975
59042,BC,1,4117171.26571429,2060961.01142857,14976
59042,BC,1,4093183.07428571,2073451.19428571,14977
59042,BC,1,4092840.86571429,2076119.23142857,14978
59042,BC,1,4089979.16285714,2077955.04571429,14979
59042,BC,1,4089245.73428571,2079330.82857143,14980
59042,BC,1,4087302.86571429,2078376.24,14981
59042,BC,1,4083993.05428571,2079146.46,14982
59042,BC,1,4080754.26857143,2075474.58285714,14983
59042,BC,1,4079257.84285714,2072358.49428571,14984
59042,BC,1,4079252.36571429,2070504.16857143,14985
59042,BC,1,4080924.90571429,2066641.86,14986
59042,BC,1,4085393.87142857,2065206.06857143,14987
59042,BC,1,4082885.53142857,2060599.85142857,14988
59042,BC,1,4079068.13714286,2059722.4,14989
59042,BC,1,4076365.74,2060356.85142857,14990
59042,BC,1,4075160.95142857,2059080.79142857,14991
59042,BC,1,4073593.83428571,2060343.63142857,14992
59042,BC,1,4072460.85714286,2058989.33428571,14993
59042,BC,1,4068755.32285714,2060644.16,14994
59042,BC,1,4065267.69428571,2059462.72857143,14995
59042,BC,1,4064750.38571429,2062138.41142857,14996
59042,BC,1,4063700.28285714,2063232.44285714,14997
59042,BC,1,4061314.87714286,2062638.8,14998
59042,BC,1,4056335.12857143,2059453.77428571,14999
59042,BC,1,4057496.87142857,2059006.79714286,15000
59042,BC,1,4057629.03714286,2056113.15714286,15001
59042,BC,1,4062807.16571429,2051726.34285714,15002
59042,BC,1,4060485.56,2050047.58571429,15003
59042,BC,1,4060432.69142857,2044729.48,15004
59042,BC,1,4059728.61142857,2043419.87714286,15005
59042,BC,1,4060743.34571429,2038925.69142857,15006
59042,BC,1,4059899.70571429,2037497.75142857,15007
59042,BC,1,4055872.53428571,2035820.15142857,15008
59042,BC,1,4056902.24857143,2034286.51142857,15009
59042,BC,1,4056199.14571429,2031380.37714286,15010
59042,BC,1,4056635.32285714,2030369.53714286,15011
59042,BC,1,4056151.48571429,2029806.62857143,15012
59042,BC,1,4052975.51714286,2030082.64857143,15013
59042,BC,1,4053417.90857143,2025367.5,15014
59042,BC,1,4045100.95714286,2029550.47142857,15015
59042,BC,1,4045277.31714286,2026677.58857143,15016
59042,BC,1,4033894.05714286,2032663.32857143,15017
59042,BC,1,4030429.31714286,2026260.31428571,15018
59042,BC,1,4028967.40285714,2026880.49714286,15019
59042,BC,1,4027746.72,2021933.27428571,15020
59042,BC,1,4023941.04285714,2020199.06571429,15021
59042,BC,1,4025108.08571429,2019537.52285714,15022
59042,BC,1,4023904.08285714,2016470.50857143,15023
59042,BC,1,4021608.37714286,2012081.91714286,15024
59042,BC,1,4019753.18,2010299.88,15025
59042,BC,1,4017895.14571429,2012113.8,15026
59042,BC,1,4016023.52571429,2008792.62571429,15027
59042,BC,1,3984695.42857143,2026798.51142857,15028
59042,BC,1,3975986.04,2037195.78,15029
59042,BC,1,3967342.72,2045042.89142857,15030
59041,BC,1,3944294.54571429,1916926.83428571,15031
59041,BC,1,3956270.52571429,1932511.87714286,15032
59041,BC,1,3956924.56857143,1934413.60857143,15033
59041,BC,1,3957857.35714286,1934861.78857143,15034
59041,BC,1,3961144.12,1932922.28857143,15035
59041,BC,1,3962259.64285714,1934918.99428571,15036
59041,BC,1,3963802.64571429,1933871.58285714,15037
59041,BC,1,3968166.26,1936137.72,15038
59041,BC,1,3973438.35142857,1933227.79428571,15039
59041,BC,1,3972838.19142857,1927328.67142857,15040
59041,BC,1,3974155.78285714,1922765.28857143,15041
59041,BC,1,3958094.44,1913794.59142857,15042
59041,BC,1,3956111.56285714,1910542.08857143,15043
59041,BC,1,3944294.54571429,1916926.83428571,15044
59040,BC,1,4015035.94285714,1999713.27428571,15045
59040,BC,1,4016560.61714286,2002366.23428571,15046
59040,BC,1,4022432.10285714,1999066.25142857,15047
59040,BC,1,4020752.01142857,1995863.02857143,15048
59040,BC,1,4017904.27428571,1998464.39714286,15049
59040,BC,1,4015035.94285714,1999713.27428571,15050
24007,QC,1,7772348.9,1411715.62857143,15051
24007,QC,1,7774389.89714286,1411742.29428571,15052
24007,QC,1,7776204.47142857,1415342.31428571,15053
24007,QC,1,7773865.86571429,1415358.80285714,15054
24007,QC,1,7772853.6,1416667.19428571,15055
24007,QC,1,7777422.75142857,1426258.14,15056
24007,QC,1,7779349.86571429,1424477.01428571,15057
24007,QC,1,7781686.67714286,1424353.69428571,15058
24007,QC,1,7781117.41428571,1423233.57428571,15059
24007,QC,1,7782853.96857143,1423220.06571429,15060
24007,QC,1,7783254.1,1421389.60571429,15061
24007,QC,1,7786823.04857143,1421857.82857143,15062
24007,QC,1,7789082.82,1423675.20857143,15063
24007,QC,1,7791290.77714286,1422462.58,15064
24007,QC,1,7792393.95142857,1422789.15428571,15065
24007,QC,1,7797393.94,1419594.91142857,15066
24007,QC,1,7798103.36,1420436.31714286,15067
24007,QC,1,7801121.81714286,1418242.57142857,15068
24007,QC,1,7802256.56,1420404.57142857,15069
24007,QC,1,7806929.41142857,1417687.36,15070
24007,QC,1,7808137.76285714,1417530.31142857,15071
24007,QC,1,7808638.05142857,1418509.12857143,15072
24007,QC,1,7813563.67714286,1415739.24285714,15073
24007,QC,1,7812321.56857143,1412769.78571429,15074
24007,QC,1,7815871.60857143,1410686.85714286,15075
24007,QC,1,7817136.12285714,1413113.14571429,15076
24007,QC,1,7832091.32,1406018.67714286,15077
24007,QC,1,7830682.01142857,1403193.86571429,15078
24007,QC,1,7834332.71714286,1401115.86857143,15079
24007,QC,1,7833772.04571429,1399862.43142857,15080
24007,QC,1,7834241.68285714,1399057.02571429,15081
24007,QC,1,7835812.97714286,1400079.93714286,15082
24007,QC,1,7837001.90857143,1402335.19428571,15083
24007,QC,1,7839665.90285714,1400990.51428571,15084
24007,QC,1,7839314.44857143,1400225.29142857,15085
24007,QC,1,7841346.10571429,1401012.80285714,15086
24007,QC,1,7846355.78285714,1398158.59714286,15087
24007,QC,1,7847485.52857143,1400366.72857143,15088
24007,QC,1,7848559.12,1399577.32285714,15089
24007,QC,1,7851738.76571429,1402978.35428571,15090
24007,QC,1,7853174.89428571,1402269.21428571,15091
24007,QC,1,7853862.00285714,1400622.26,15092
24007,QC,1,7853382.17428571,1397372.66857143,15093
24007,QC,1,7858891.59714286,1394542.20857143,15094
24007,QC,1,7859343.1,1389324.98,15095
24007,QC,1,7856988.03714286,1388518.72285714,15096
24007,QC,1,7856447.47142857,1383997.85142857,15097
24007,QC,1,7859055.96,1384053.94857143,15098
24007,QC,1,7857592.86,1379105.75714286,15099
24007,QC,1,7859409.63428571,1377298.04,15100
24007,QC,1,7860955.56857143,1377419.94285714,15101
24007,QC,1,7859719.92857143,1375391.94571429,15102
24007,QC,1,7859820.19428571,1373236.30571429,15103
24007,QC,1,7863462.13428571,1374569.27428571,15104
24007,QC,1,7866317.84857143,1372635.34285714,15105
24007,QC,1,7865262.28285714,1370438.98,15106
24007,QC,1,7866580.41142857,1368887.47714286,15107
24007,QC,1,7866217.38571429,1367037.77428571,15108
24007,QC,1,7866787.85428571,1366813.04571429,15109
24007,QC,1,7864302.06571429,1362205.81142857,15110
24007,QC,1,7862029.46571429,1360746.7,15111
24007,QC,1,7861323.45142857,1358361.58857143,15112
24007,QC,1,7860497.44571429,1358107.43142857,15113
24007,QC,1,7859929.34,1353373.39428571,15114
24007,QC,1,7858805.29428571,1352844.99142857,15115
24007,QC,1,7857811.31142857,1353772.70571429,15116
24007,QC,1,7854803.25142857,1350587.05714286,15117
24007,QC,1,7851277.51714286,1353907.16285714,15118
24007,QC,1,7843228.46,1345361.10857143,15119
24007,QC,1,7840854.70285714,1347384.24571429,15120
24007,QC,1,7840727.58,1344866.60285714,15121
24007,QC,1,7823738.03142857,1338784.22571429,15122
24007,QC,1,7819417.56857143,1350503.52,15123
24007,QC,1,7814507.66857143,1351792.60857143,15124
24007,QC,1,7813702.06285714,1349756.62285714,15125
24007,QC,1,7805631.35428571,1351397.12857143,15126
24007,QC,1,7805205.45142857,1350034.24,15127
24007,QC,1,7801755.61428571,1351055.87428571,15128
24007,QC,1,7804060.77142857,1358999.52,15129
24007,QC,1,7807645.37142857,1358010.42285714,15130
24007,QC,1,7808283.20857143,1360257.27142857,15131
24007,QC,1,7807210.34857143,1360573.86857143,15132
24007,QC,1,7807722.81714286,1362341.87714286,15133
24007,QC,1,7803768.14285714,1365041.39428571,15134
24007,QC,1,7804391.78285714,1366326.30571429,15135
24007,QC,1,7803215.36,1367042.34857143,15136
24007,QC,1,7803595.72571429,1368616.38285714,15137
24007,QC,1,7805753.54571429,1372596.42285714,15138
24007,QC,1,7802053.55142857,1374628.40857143,15139
24007,QC,1,7802646.93428571,1375948.35142857,15140
24007,QC,1,7800664.02285714,1377050.34571429,15141
24007,QC,1,7802399.69428571,1380296.09142857,15142
24007,QC,1,7791208.92,1388066.07142857,15143
24007,QC,1,7790423.47142857,1386621.06,15144
24007,QC,1,7788007.76,1388181.20571429,15145
24007,QC,1,7789105.25714286,1389941.57428571,15146
24007,QC,1,7784563.68,1392236.04,15147
24007,QC,1,7787182.07428571,1395077.22571429,15148
24007,QC,1,7773490.55428571,1405068.28571429,15149
24007,QC,1,7775460.17714286,1408179.41142857,15150
24007,QC,1,7773583.71142857,1409082.54571429,15151
24007,QC,1,7774375.90285714,1410680.89428571,15152
24007,QC,1,7772348.9,1411715.62857143,15153
24006,QC,1,7875613.66285714,1698979.57142857,15154
24006,QC,1,7884750.23428571,1713731.52857143,15155
24006,QC,1,7906275.15428571,1754608.9,15156
24006,QC,1,7916980.52,1768166.13428571,15157
24006,QC,1,7921363.24857143,1771679.87142857,15158
24006,QC,1,7969766.25142857,1790161.32857143,15159
24006,QC,1,7971962.11428571,1788617.70285714,15160
24006,QC,1,7985538.11428571,1783297.86,15161
24006,QC,1,7990887.83428571,1789438.09142857,15162
24006,QC,1,7993397.14571429,1788396.04571429,15163
24006,QC,1,7997347.89142857,1780676.18,15164
24006,QC,1,7996568.73428571,1778769.77714286,15165
24006,QC,1,7997607.32,1778335.59714286,15166
24006,QC,1,8006679.41714286,1788766.05714286,15167
24006,QC,1,8063454.41714286,1765877.83142857,15168
24006,QC,1,8044668.08,1747575.49428571,15169
24006,QC,1,8053427.06,1738517.20285714,15170
24006,QC,1,8058952.98,1724399.15428571,15171
24006,QC,1,8069057.5,1727260.14,15172
24006,QC,1,8071208.85714286,1732368.63714286,15173
24006,QC,1,8076273.75428571,1730123.67142857,15174
24006,QC,1,8078359.2,1730033.18285714,15175
24006,QC,1,8080096.53142857,1730954.00857143,15176
24006,QC,1,8080208.87714286,1729898.77142857,15177
24006,QC,1,8082477.71714286,1730144.57142857,15178
24006,QC,1,8083587.16857143,1724905.42571429,15179
24006,QC,1,8090317.91714286,1709817.06,15180
24006,QC,1,8084114.25714286,1707821.44,15181
24006,QC,1,8083466.57714286,1709269.19428571,15182
24006,QC,1,8072290.76857143,1706391.01428571,15183
24006,QC,1,8064405.75714286,1702044.94571429,15184
24006,QC,1,8054875.89142857,1704049.22857143,15185
24006,QC,1,8048953.81714286,1701231.46571429,15186
24006,QC,1,8047072.65428571,1699403.37142857,15187
24006,QC,1,8046542.00285714,1695710.03428571,15188
24006,QC,1,8036909.83142857,1686640.35142857,15189
24006,QC,1,8034509.10571429,1685947.18285714,15190
24006,QC,1,8030612.94285714,1682151.33142857,15191
24006,QC,1,8025918.98,1681326.28285714,15192
24006,QC,1,8022109.09142857,1677802.93142857,15193
24006,QC,1,8020977.83142857,1672028.67142857,15194
24006,QC,1,8021652.35142857,1669312.44285714,15195
24006,QC,1,8023884.62285714,1668901.07428571,15196
24006,QC,1,8023548.87428571,1667222.33714286,15197
24006,QC,1,8021945.75428571,1666813.99428571,15198
24006,QC,1,8014616.77142857,1668822.43142857,15199
24006,QC,1,8014250.77428571,1667004.55428571,15200
24006,QC,1,8012281.66,1665159.45142857,15201
24006,QC,1,8010370.01428571,1664602.89714286,15202
24006,QC,1,8010657.36571429,1661971.36,15203
24006,QC,1,8008906.03142857,1661811.04857143,15204
24006,QC,1,8008824.36285714,1660032.49142857,15205
24006,QC,1,8006640.48857143,1658272.08285714,15206
24006,QC,1,8004934.52857143,1658998.02571429,15207
24006,QC,1,8003803.26857143,1657945.40857143,15208
24006,QC,1,8000303.62571429,1658511.04,15209
24006,QC,1,7999589.78285714,1658259.98285714,15210
24006,QC,1,8000255.22857143,1657246.69142857,15211
24006,QC,1,7999668.42857143,1656665.93714286,15212
24006,QC,1,7996192.98285714,1656481.42857143,15213
24006,QC,1,7997998.76285714,1654424.59428571,15214
24006,QC,1,7997694.77428571,1653734.23142857,15215
24006,QC,1,7996858.72857143,1654106.50857143,15216
24006,QC,1,7996738.84285714,1651920.17142857,15217
24006,QC,1,7997559.11428571,1651147.22571429,15218
24006,QC,1,7996489.66285714,1650395.10857143,15219
24006,QC,1,7995179.65428571,1650628.34571429,15220
24006,QC,1,7995651.95714286,1651539.90857143,15221
24006,QC,1,7994567.40857143,1651487.43142857,15222
24006,QC,1,7994238.93428571,1652364.01142857,15223
24006,QC,1,7986522.70285714,1653436.89714286,15224
24006,QC,1,7977848.60285714,1652580.43714286,15225
24006,QC,1,7976460.97428571,1653400.48571429,15226
24006,QC,1,7975714.08285714,1657091.50571429,15227
24006,QC,1,7974255.60571429,1657680.24571429,15228
24006,QC,1,7974493.94,1660253.12,15229
24006,QC,1,7950025.62571429,1650515.35142857,15230
24006,QC,1,7945873.22285714,1661368.34571429,15231
24006,QC,1,7916696.37428571,1672630.48,15232
24006,QC,1,7919584.48857143,1680347.59142857,15233
24006,QC,1,7910361.26857143,1684635.30857143,15234
24006,QC,1,7908802.57142857,1684362.63142857,15235
24006,QC,1,7909960.76857143,1687102.22285714,15236
24006,QC,1,7875613.66285714,1698979.57142857,15237
24005,QC,1,7454502.97428571,1242663.74,15238
24005,QC,1,7452093.92571429,1245750.29714286,15239
24005,QC,1,7451079.24857143,1245913.92,15240
24005,QC,1,7451059.82571429,1246910.81142857,15241
24005,QC,1,7448598.07428571,1247652.74571429,15242
24005,QC,1,7447882.28,1249062.42285714,15243
24005,QC,1,7448145.88857143,1250013.53142857,15244
24005,QC,1,7449211.05714286,1247792.38285714,15245
24005,QC,1,7450555.62571429,1247766.70857143,15246
24005,QC,1,7451983.06857143,1250100.85428571,15247
24005,QC,1,7457821.49142857,1251071.88285714,15248
24005,QC,1,7458023.66285714,1252499.32571429,15249
24005,QC,1,7461019.45428571,1253363.14285714,15250
24005,QC,1,7460694.75714286,1254649.68,15251
24005,QC,1,7462244.72571429,1255072.4,15252
24005,QC,1,7462996.97714286,1252571.98,15253
24005,QC,1,7477635.03714286,1256515.76571429,15254
24005,QC,1,7474018.26285714,1270080.42,15255
24005,QC,1,7488851.32285714,1274131.65142857,15256
24005,QC,1,7488677.44285714,1274787.23714286,15257
24005,QC,1,7491070.34285714,1275355.12285714,15258
24005,QC,1,7490319.11428571,1278543.79142857,15259
24005,QC,1,7492011.63142857,1278917.94,15260
24005,QC,1,7491332.54857143,1281734.84571429,15261
24005,QC,1,7492610.16571429,1282087.86857143,15262
24005,QC,1,7491882.40285714,1284832.56571429,15263
24005,QC,1,7493400.30571429,1285269.22285714,15264
24005,QC,1,7492485.40571429,1288845.64571429,15265
24005,QC,1,7495636.24571429,1289717.87428571,15266
24005,QC,1,7497867.46,1277168.86,15267
24005,QC,1,7509105.51714286,1280557.15142857,15268
24005,QC,1,7510345.38571429,1275726.63714286,15269
24005,QC,1,7516500.5,1277567.68857143,15270
24005,QC,1,7517956.17142857,1272536.77714286,15271
24005,QC,1,7519506.58571429,1273045.20285714,15272
24005,QC,1,7521255.44285714,1268406.52,15273
24005,QC,1,7523080.12571429,1268878.16571429,15274
24005,QC,1,7524342.3,1265817.15428571,15275
24005,QC,1,7527183.10857143,1266745.40857143,15276
24005,QC,1,7526415.81428571,1269757.22,15277
24005,QC,1,7531383.55142857,1270991.65142857,15278
24005,QC,1,7531802.03142857,1266437.21142857,15279
24005,QC,1,7548077.50571429,1268602.01142857,15280
24005,QC,1,7549627.50571429,1269164.00857143,15281
24005,QC,1,7549467.22285714,1271062.68,15282
24005,QC,1,7551294.00857143,1271295.49142857,15283
24005,QC,1,7551552.37428571,1269091.98571429,15284
24005,QC,1,7552802.3,1269225.45714286,15285
24005,QC,1,7551538.32,1282126.07714286,15286
24005,QC,1,7563323.49714286,1283270.63142857,15287
24005,QC,1,7563702.66285714,1279417.42571429,15288
24005,QC,1,7571519.66857143,1275158.31142857,15289
24005,QC,1,7567734.86857143,1268082.44571429,15290
24005,QC,1,7580372.22857143,1265910.52,15291
24005,QC,1,7582104.38857143,1263437.45142857,15292
24005,QC,1,7580992.29142857,1262613.26857143,15293
24005,QC,1,7575835.78,1262816.72285714,15294
24005,QC,1,7577192.94,1250530.48285714,15295
24005,QC,1,7576247.2,1251816.66571429,15296
24005,QC,1,7575826.29714286,1250183.40285714,15297
24005,QC,1,7574363.62571429,1250815.35142857,15298
24005,QC,1,7574781.06285714,1249864.21142857,15299
24005,QC,1,7573011.25428571,1248728.88571429,15300
24005,QC,1,7575620.10857143,1245390.84285714,15301
24005,QC,1,7574204.48857143,1245279.14285714,15302
24005,QC,1,7574379.42571429,1243328.42857143,15303
24005,QC,1,7577976.21142857,1243607.51428571,15304
24005,QC,1,7578893.44285714,1235172.05142857,15305
24005,QC,1,7576522.69428571,1233686.41428571,15306
24005,QC,1,7576801.38,1231228.91714286,15307
24005,QC,1,7579258.87428571,1232081.86285714,15308
24005,QC,1,7579982.78,1230159.23428571,15309
24005,QC,1,7573420.39428571,1228448.53714286,15310
24005,QC,1,7569537.39714286,1232757.98857143,15311
24005,QC,1,7567710.09428571,1233706.2,15312
24005,QC,1,7563364.21428571,1233243.05142857,15313
24005,QC,1,7559446.74857143,1234744.42571429,15314
24005,QC,1,7555149.11428571,1233517.08285714,15315
24005,QC,1,7549608.88857143,1234585.46857143,15316
24005,QC,1,7546144.22571429,1236125.46571429,15317
24005,QC,1,7539737.45142857,1233123.72285714,15318
24005,QC,1,7534666.91428571,1232981.65142857,15319
24005,QC,1,7531032.28,1231634.96857143,15320
24005,QC,1,7523634.93428571,1230765.14,15321
24005,QC,1,7522379.35142857,1229983.55142857,15322
24005,QC,1,7520037.91714286,1225706.64857143,15323
24005,QC,1,7516988.16,1222895.50571429,15324
24005,QC,1,7510426.34,1219129.91428571,15325
24005,QC,1,7501829.01714286,1218004.27714286,15326
24005,QC,1,7495157.0,1210401.0,15327
24005,QC,1,7491809.00285714,1208017.97428571,15328
24005,QC,1,7486898.80857143,1206163.41142857,15329
24005,QC,1,7482280.5,1202307.62571429,15330
24005,QC,1,7473977.39142857,1223921.58857143,15331
24005,QC,1,7476059.94,1224867.10571429,15332
